symbol,name,reportDate,fiscalDateEnding,estimate,currency
ALPP,Alpine 4 Holdings Inc - Class A,4/25/2024,3/31/2024,,USD
ALRM,Alarm.com Holdings Inc,2/22/2024,12/31/2023,0.47,USD
ALRM,Alarm.com Holdings Inc,5/8/2024,3/31/2024,0.4514,USD
ALRN,Aileron Therapeutics Inc,3/20/2024,12/31/2023,,USD
ALRN,Aileron Therapeutics Inc,5/6/2024,3/31/2024,,USD
ALRS,Alerus Financial Corp,4/24/2024,3/31/2024,0.31,USD
ALSN,Allison Transmission Holdings Inc,4/25/2024,3/31/2024,1.87,USD
ALT,Altimmune Inc,2/26/2024,12/31/2023,-0.43,USD
ALT,Altimmune Inc,5/9/2024,3/31/2024,-0.46,USD
ALTG,Alta Equipment Group Inc - Class A,3/7/2024,12/31/2023,-0.05,USD
ALTG,Alta Equipment Group Inc - Class A,5/8/2024,3/31/2024,-0.1067,USD
ALTM,Arcadium Lithium PLC,4/30/2024,3/31/2024,0.1225,USD
ALTO,Alto Ingredients Inc,3/7/2024,12/31/2023,-0.08,USD
ALTO,Alto Ingredients Inc,5/6/2024,3/31/2024,-0.04,USD
ALTR,Altair Engineering Inc - Class A,2/22/2024,12/31/2023,0.41,USD
ALTR,Altair Engineering Inc - Class A,5/2/2024,3/31/2024,0.4061,USD
ALTU,Altitude Acquisition Corp - Class A,3/22/2024,12/31/2023,,USD
ALTU,Altitude Acquisition Corp - Class A,5/16/2024,3/31/2024,,USD
ALV,Autoliv Inc,4/26/2024,3/31/2024,1.43,USD
ALVLF,ALVLF,2/26/2024,12/31/2023,,USD
ALVO,Alvotech,3/21/2024,12/31/2023,0.04,USD
ALVO,Alvotech,5/22/2024,3/31/2024,-0.09,USD
ALVOF,ALVOF,3/19/2024,12/31/2023,,USD
ALVOF,ALVOF,5/8/2024,3/31/2024,,USD
ALVR,AlloVir Inc,5/2/2024,3/31/2024,-0.47,USD
ALX,Alexander`s Inc,4/29/2024,3/31/2024,,USD
ALXO,Alx Oncology Holdings Inc,3/7/2024,12/31/2023,-0.86,USD
ALXO,Alx Oncology Holdings Inc,5/9/2024,3/31/2024,-0.7867,USD
AM,Antero Midstream Corp,4/24/2024,3/31/2024,0.22,USD
AMAL,Amalgamated Financial Corp,4/25/2024,3/31/2024,0.77,USD
AMAM,Ambrx Biopharma Inc,4/23/2024,3/31/2024,-0.05,USD
AMAT,Applied Materials Inc,5/16/2024,4/30/2024,1.97,USD
AMBA,Ambarella Inc,2/27/2024,1/31/2024,-0.33,USD
AMBC,AMBAC Financial Group Inc,2/27/2024,12/31/2023,-0.02,USD
AMBC,AMBAC Financial Group Inc,5/7/2024,3/31/2024,0.12,USD
AMBK,AMBK,4/18/2024,3/31/2024,0,USD
AMBP,Ardagh Metal Packaging S.A.,2/22/2024,12/31/2023,0.04,USD
AMBP,Ardagh Metal Packaging S.A.,4/25/2024,3/31/2024,0.0238,USD
AMBS,AMBS,2/28/2024,12/31/2023,0,USD
AMBZ,AMBZ,4/26/2024,3/31/2024,,USD
AMC,AMC Entertainment Holdings Inc - Class A,2/28/2024,12/31/2023,-0.55,USD
AMC,AMC Entertainment Holdings Inc - Class A,5/3/2024,3/31/2024,,USD
AMCF,AMCF,2/28/2024,12/31/2023,0,USD
AMCR,Amcor Plc,4/30/2024,3/31/2024,0.16,USD
AMCX,AMC Networks Inc - Class A,5/3/2024,3/31/2024,1.66,USD
AMD,Advanced Micro Devices Inc,4/30/2024,3/31/2024,0.56,USD
AME,Ametek Inc,4/30/2024,3/31/2024,1.59,USD
AMED,Amedisys Inc,5/1/2024,3/31/2024,1,USD
AMEH,Apollo Medical Holdings Inc,2/27/2024,12/31/2023,0.15,USD
AMEH,Apollo Medical Holdings Inc,5/6/2024,3/31/2024,0.3252,USD
AMEN,AMEN,3/8/2024,12/31/2023,,USD
AMG,Affiliated Managers Group Inc,4/29/2024,3/31/2024,5.04,USD
AMGN,AMGEN Inc,4/25/2024,3/31/2024,3.71,USD
AMH,American Homes 4 Rent - Class A,2/22/2024,12/31/2023,0.13,USD
AMH,American Homes 4 Rent - Class A,5/2/2024,3/31/2024,0.1664,USD
AMIH,AMIH,5/13/2024,3/31/2024,,USD
AMIVF,AMIVF,5/8/2024,3/31/2024,,USD
AMK,Assetmark Financial Holdings Inc,5/1/2024,3/31/2024,0.571,USD
AMKBY,AMKBY,5/2/2024,3/31/2024,0.025,USD
AMKR,AMKOR Technology Inc,4/29/2024,3/31/2024,0.11,USD
AMLX,Amylyx Pharmaceuticals Inc,2/22/2024,12/31/2023,0.23,USD
AMLX,Amylyx Pharmaceuticals Inc,5/10/2024,3/31/2024,0.187,USD
AMMJ,AMMJ,4/15/2024,3/31/2024,,USD
AMN,AMN Healthcare Services Inc,5/2/2024,3/31/2024,0.99,USD
AMNB,American National Bankshares Inc,4/23/2024,3/31/2024,0.54,USD
AMNF,AMNF,3/1/2024,12/31/2023,,USD
AMNF,AMNF,4/22/2024,3/31/2024,,USD
AMNI,AMNI,3/25/2024,12/31/2023,,USD
AMNI,AMNI,4/29/2024,3/31/2024,,USD
AMNL,AMNL,2/28/2024,12/31/2023,0,USD
AMOT,AMOT,3/5/2024,12/31/2023,0.42,USD
AMOT,AMOT,5/1/2024,3/31/2024,,USD
AMP,Ameriprise Financial Inc,4/22/2024,3/31/2024,8.22,USD
AMPE,Ampio Pharmaceuticals Inc,3/25/2024,12/31/2023,,USD
AMPE,Ampio Pharmaceuticals Inc,5/6/2024,3/31/2024,,USD
AMPG,Amplitech Group Inc,3/29/2024,12/31/2023,0.13,USD
AMPG,Amplitech Group Inc,5/13/2024,3/31/2024,,USD
AMPH,Amphastar Pharmaceuticals Inc,2/28/2024,12/31/2023,0.91,USD
AMPH,Amphastar Pharmaceuticals Inc,5/7/2024,3/31/2024,0.6215,USD
AMPL,Amplitude Inc - Class A,5/1/2024,3/31/2024,0.0212,USD
AMPS,Altus Power Inc - Class A,3/14/2024,12/31/2023,-0.01,USD
AMPS,Altus Power Inc - Class A,5/13/2024,3/31/2024,-0.0424,USD
AMPX,Amprius Technologies Inc,3/21/2024,12/31/2023,-0.1113,USD
AMPX,Amprius Technologies Inc,5/8/2024,3/31/2024,-0.1086,USD
AMPY,Amplify Energy Corp,3/7/2024,12/31/2023,0.14,USD
AMPY,Amplify Energy Corp,5/1/2024,3/31/2024,0.37,USD
AMR,Alpha Metallurgical Resources Inc,2/26/2024,12/31/2023,9.07,USD
AMR,Alpha Metallurgical Resources Inc,5/6/2024,3/31/2024,8.79,USD
AMRC,Ameresco Inc - Class A,2/28/2024,12/31/2023,0.57,USD
AMRC,Ameresco Inc - Class A,4/29/2024,3/31/2024,0.2652,USD
AMRK,A-Mark Precious Metals Inc,5/7/2024,3/31/2024,0.67,USD
AMRN,Amarin Corp,2/29/2024,12/31/2023,-0.03,USD
AMRN,Amarin Corp,5/1/2024,3/31/2024,-0.025,USD
AMRS,AMRS,3/13/2024,12/31/2023,,USD
AMRS,AMRS,5/7/2024,3/31/2024,,USD
AMRSQ,AMRSQ,5/7/2024,3/31/2024,-0.17,USD
AMRX,Amneal Pharmaceuticals Inc - Class A,2/29/2024,12/31/2023,0.09,USD
AMRX,Amneal Pharmaceuticals Inc - Class A,5/3/2024,3/31/2024,0.1188,USD
AMS,American Shared Hospital Services,3/22/2024,12/31/2023,,USD
AMS,American Shared Hospital Services,5/10/2024,3/31/2024,,USD
AMSF,Amerisafe Inc,4/24/2024,3/31/2024,0.62,USD
AMST,Amesite Inc,5/13/2024,3/31/2024,,USD
AMSWA,American Software Inc - Class A,2/22/2024,1/31/2024,0.07,USD
AMSYF,AMSYF,5/2/2024,3/31/2024,0.9072,USD
AMT,American Tower Corp,2/27/2024,12/31/2023,0.94,USD
AMT,American Tower Corp,4/24/2024,3/31/2024,1.18,USD
AMTB,Amerant Bancorp Inc - Class A,4/18/2024,3/31/2024,0.37,USD
AMTI,AMTI,3/7/2024,12/31/2023,-0.51,USD
AMTI,AMTI,5/9/2024,3/31/2024,-0.2,USD
AMTX,Aemetis Inc,3/7/2024,12/31/2023,-0.34,USD
AMTX,Aemetis Inc,5/2/2024,3/31/2024,-0.3157,USD
AMTY,AMTY,2/28/2024,12/31/2023,0,USD
AMWD,American Woodmark Corp,2/29/2024,1/31/2024,1.29,USD
AMWL,American Well Corporation - Class A,5/1/2024,3/31/2024,-0.19,USD
AMXEF,AMXEF,3/1/2024,12/31/2023,,USD
AMXEF,AMXEF,5/1/2024,3/31/2024,,USD
AMYZF,AMYZF,4/1/2024,1/31/2024,,USD
AMZN,Amazon.com Inc,4/25/2024,3/31/2024,0.77,USD
AN,Autonation Inc,4/18/2024,3/31/2024,4.42,USD
ANAB,AnaptysBio Inc,2/28/2024,12/31/2023,-1.6,USD
ANAB,AnaptysBio Inc,5/9/2024,3/31/2024,-1.77,USD
ANCTF,ANCTF,3/14/2024,1/31/2024,0.7786,USD
ANDE,Andersons Inc,4/30/2024,3/31/2024,0.43,USD
ANDR,ANDR,2/28/2024,12/31/2023,0,USD
ANDR,ANDR,5/15/2024,3/31/2024,0,USD
ANEB,Anebulo Pharmaceuticals Inc,5/9/2024,3/31/2024,-0.11,USD
ANET,Arista Networks Inc,4/29/2024,3/31/2024,1.73,USD
ANF,Abercrombie & Fitch Co. - Class A,3/6/2024,1/31/2024,2.77,USD
ANF,Abercrombie & Fitch Co. - Class A,5/22/2024,4/30/2024,0.5899,USD
ANFGF,ANFGF,4/17/2024,3/31/2024,0,USD
ANFIF,ANFIF,2/26/2024,12/31/2023,0,USD
ANGH,Anghami Inc,5/14/2024,3/31/2024,0,USD
ANGI,Angi Inc - Class A,5/7/2024,3/31/2024,-0.01,USD
ANGN,ANGN,3/15/2024,12/31/2023,,USD
ANGN,ANGN,5/8/2024,3/31/2024,,USD
ANGO,Angiodynamic Inc,3/28/2024,2/29/2024,-0.14,USD
ANIK,Anika Therapeutics Inc,3/4/2024,12/31/2023,-0.26,USD
ANIK,Anika Therapeutics Inc,5/7/2024,3/31/2024,-0.2567,USD
ANIP,ANI Pharmaceuticals Inc,2/29/2024,12/31/2023,0.85,USD
ANIP,ANI Pharmaceuticals Inc,5/6/2024,3/31/2024,1.08,USD
ANIX,Anixa Biosciences Inc,3/8/2024,1/31/2024,-0.09,USD
ANKOF,ANKOF,3/18/2024,1/31/2024,,USD
ANKOF,ANKOF,5/20/2024,4/30/2024,,USD
ANL,Adlai Nortye Ltd,2/28/2024,12/31/2023,-0.38,USD
ANNX,Annexon Inc,3/4/2024,12/31/2023,-0.48,USD
ANNX,Annexon Inc,5/6/2024,3/31/2024,-0.4367,USD
ANSS,Ansys Inc,5/1/2024,3/31/2024,1.89,USD
ANTH,ANTH,3/5/2024,12/31/2023,0,USD
ANTH,ANTH,5/9/2024,3/31/2024,0,USD
ANTX,AN2 Therapeutics Inc,3/27/2024,12/31/2023,-0.752,USD
ANTX,AN2 Therapeutics Inc,5/8/2024,3/31/2024,-0.7575,USD
ANVS,Annovis Bio Inc,4/1/2024,3/31/2024,-1.06,USD
ANY,Sphere 3D Corp,3/29/2024,12/31/2023,-0.28,USD
ANY,Sphere 3D Corp,5/9/2024,3/31/2024,,USD
AOBI,AOBI,3/12/2024,12/31/2023,0,USD
AOBI,AOBI,5/7/2024,3/31/2024,0,USD
AOIFF,AOIFF,2/26/2024,12/31/2023,0.06,USD
AOIFF,AOIFF,5/10/2024,3/31/2024,,USD
AOLS,AOLS,5/13/2024,3/31/2024,0,USD
AOMR,Angel Oak Mortgage REIT Inc,3/7/2024,12/31/2023,0.18,USD
AOMR,Angel Oak Mortgage REIT Inc,5/2/2024,3/31/2024,0.2627,USD
AON,Aon plc. - Class A,4/26/2024,3/31/2024,5.89,USD
AOREF,AOREF,4/26/2024,3/31/2024,,USD
AORT,Artivion Inc,5/2/2024,3/31/2024,-0.12,USD
AOS,A.O. Smith Corp,4/25/2024,3/31/2024,0.98,USD
AOSL,Alpha & Omega Semiconductor Ltd,5/2/2024,3/31/2024,-0.14,USD
AOTVF,AOTVF,3/21/2024,12/31/2023,,USD
AOTVF,AOTVF,5/13/2024,3/31/2024,,USD
AOUT,American Outdoor Brands Inc,3/7/2024,1/31/2024,0.05,USD
AOXG,AOXG,5/15/2024,3/31/2024,0,USD
AP,Ampco-Pittsburgh Corp,3/18/2024,12/31/2023,,USD
AP,Ampco-Pittsburgh Corp,5/13/2024,3/31/2024,,USD
APA,APA Corporation,5/1/2024,3/31/2024,1.3,USD
APAAF,APAAF,5/6/2024,3/31/2024,,USD
APAM,Artisan Partners Asset Management Inc - Class A,4/30/2024,3/31/2024,0.73,USD
APCX,AppTech Payments Corp,3/28/2024,12/31/2023,-0.15,USD
APCX,AppTech Payments Corp,5/7/2024,3/31/2024,-0.14,USD
APD,Air Products & Chemicals Inc,5/7/2024,3/31/2024,2.69,USD
APDN,Applied Dna Sciences Inc,5/9/2024,3/31/2024,-0.22,USD
APEI,American Public Education Inc,3/5/2024,12/31/2023,0.14,USD
APEI,American Public Education Inc,5/7/2024,3/31/2024,-0.1868,USD
APEN,APEN,3/28/2024,12/31/2023,,USD
APG,APi Group Corporation,2/28/2024,12/31/2023,0.43,USD
APG,APi Group Corporation,5/2/2024,3/31/2024,0.323,USD
APGE,Apogee Therapeutics Inc,2/28/2024,12/31/2023,-0.5,USD
APGT,APGT,3/29/2024,12/31/2023,,USD
APGT,APGT,5/10/2024,3/31/2024,,USD
APH,Amphenol Corp - Class A,4/24/2024,3/31/2024,0.73,USD
API,Agora Inc,2/26/2024,12/31/2023,-0.09,USD
APLD,Applied Digital Corporation,4/8/2024,2/29/2024,-0.06,USD
APLE,Apple Hospitality REIT Inc,2/22/2024,12/31/2023,0.1,USD
APLE,Apple Hospitality REIT Inc,4/30/2024,3/31/2024,0.1533,USD
APLS,Apellis Pharmaceuticals Inc,2/27/2024,12/31/2023,-0.69,USD
APLS,Apellis Pharmaceuticals Inc,5/2/2024,3/31/2024,-0.614,USD
APLT,Applied Therapeutics Inc,3/21/2024,12/31/2023,-0.27,USD
APLT,Applied Therapeutics Inc,5/9/2024,3/31/2024,-0.2222,USD
APM,Aptorum Group Ltd - Class A,4/28/2024,3/31/2024,,USD
APO,Apollo Global Management Inc - Class A (New),5/7/2024,3/31/2024,1.8,USD
APOG,Apogee Enterprises Inc,4/10/2024,2/29/2024,1.01,USD
APP,Applovin Corp - Class A,5/8/2024,3/31/2024,0.56,USD
APPF,Appfolio Inc - Class A,4/25/2024,3/31/2024,0.88,USD
APPH,APPH,3/7/2024,12/31/2023,,USD
APPH,APPH,5/8/2024,3/31/2024,,USD
APPHQ,APPHQ,3/7/2024,12/31/2023,-0.273,USD
APPHQ,APPHQ,5/8/2024,3/31/2024,,USD
APPN,Appian Corp - Class A,5/7/2024,3/31/2024,-0.17,USD
APPS,Digital Turbine Inc,5/22/2024,3/31/2024,0.07,USD
APPTF,APPTF,3/7/2024,12/31/2023,,USD
APPTF,APPTF,5/9/2024,3/31/2024,,USD
APRE,Aprea Therapeutics Inc,3/28/2024,12/31/2023,-0.77,USD
APRE,Aprea Therapeutics Inc,5/13/2024,3/31/2024,,USD
APRN,APRN,3/14/2024,12/31/2023,,USD
APRN,APRN,5/2/2024,3/31/2024,,USD
APT,Alpha Pro Tech Ltd,3/14/2024,12/31/2023,,USD
APT,Alpha Pro Tech Ltd,5/7/2024,3/31/2024,,USD
APTCF,APTCF,3/13/2024,1/31/2024,,USD
APTO,Aptose Biosciences Inc,3/21/2024,12/31/2023,-1.48,USD
APTO,Aptose Biosciences Inc,5/6/2024,3/31/2024,,USD
APTV,Aptiv PLC,5/2/2024,3/31/2024,1.09,USD
APTX,APTX,3/28/2024,12/31/2023,-0.08,USD
APTX,APTX,5/16/2024,3/31/2024,-0.0625,USD
APVO,Aptevo Therapeutics Inc,3/28/2024,12/31/2023,-0.41,USD
APVO,Aptevo Therapeutics Inc,5/9/2024,3/31/2024,-0.46,USD
APVS,APVS,2/28/2024,12/31/2023,0,USD
APVS,APVS,5/17/2024,3/31/2024,0,USD
APWC,Asia Pacific Wire & Cable,4/30/2024,3/31/2024,0,USD
APYP,APYP,5/6/2024,3/31/2024,,USD
APYRF,APYRF,4/24/2024,3/31/2024,,USD
APYX,Apyx Medical Corp,5/9/2024,3/31/2024,-0.122,USD
AQB,AquaBounty Technologies Inc,3/5/2024,12/31/2023,-1.53,USD
AQB,AquaBounty Technologies Inc,5/2/2024,3/31/2024,,USD
AQMS,Aqua Metals Inc,3/7/2024,12/31/2023,-0.05,USD
AQMS,Aqua Metals Inc,5/2/2024,3/31/2024,-0.04,USD
AQN,Algonquin Power & Utilities Corp,3/8/2024,12/31/2023,0.14,USD
AQN,Algonquin Power & Utilities Corp,5/9/2024,3/31/2024,0.15,USD
AQQSQ,AQQSQ,2/28/2024,12/31/2023,0,USD
AQQSQ,AQQSQ,5/6/2024,3/31/2024,0,USD
AQST,Aquestive Therapeutics Inc,3/5/2024,12/31/2023,-0.08,USD
AQST,Aquestive Therapeutics Inc,4/30/2024,3/31/2024,-0.12,USD
AQSZF,AQSZF,4/29/2024,3/31/2024,,USD
AQUA,AQUA,4/30/2024,3/31/2024,,USD
AR,Antero Resources Corp,4/24/2024,3/31/2024,0.11,USD
ARAO,ARAO,5/6/2024,3/31/2024,,USD
ARAV,Aravive Inc,3/13/2024,12/31/2023,-0.08,USD
ARAV,Aravive Inc,5/8/2024,3/31/2024,-0.05,USD
ARAY,Accuray Inc,4/24/2024,3/31/2024,-0.01,USD
ARBE,Arbe Robotics Ltd,3/7/2024,1/31/2024,-0.13,USD
ARBE,Arbe Robotics Ltd,5/20/2024,4/30/2024,-0.1467,USD
ARBG,ARBG,3/30/2024,12/31/2023,,USD
ARBKF,ARBKF,4/25/2024,3/31/2024,-0.0238,USD
ARBTF,ARBTF,5/1/2024,3/31/2024,,USD
ARC,ARC Document Solutions Inc,2/28/2024,12/31/2023,0.05,USD
ARC,ARC Document Solutions Inc,5/1/2024,3/31/2024,0.06,USD
ARCB,ArcBest Corp,4/26/2024,3/31/2024,1.57,USD
ARCC,Ares Capital Corp,4/23/2024,3/31/2024,0.59,USD
ARCH,Arch Resources Inc - Class A,4/25/2024,3/31/2024,6.04,USD
ARCO,Arcos Dorados Holdings Inc - Class A,3/13/2024,12/31/2023,0.26,USD
ARCO,Arcos Dorados Holdings Inc - Class A,5/15/2024,3/31/2024,0.18,USD
ARCT,Arcturus Therapeutics Holdings Inc,3/7/2024,12/31/2023,-0.99,USD
ARCT,Arcturus Therapeutics Holdings Inc,5/7/2024,3/31/2024,-1.06,USD
ARDS,ARDS,2/28/2024,12/31/2023,-0.02,USD
ARDS,ARDS,5/20/2024,3/31/2024,,USD
ARDX,Ardelyx Inc,2/22/2024,12/31/2023,-0.09,USD
ARDX,Ardelyx Inc,5/1/2024,3/31/2024,-0.106,USD
ARE,Alexandria Real Estate Equities Inc,4/22/2024,3/31/2024,0.79,USD
AREB,American Rebel Holdings Inc,3/11/2024,12/31/2023,,USD
AREB,American Rebel Holdings Inc,5/6/2024,3/31/2024,,USD
AREC,American Resources Corporation - Class A,3/28/2024,12/31/2023,-0.04,USD
AREC,American Resources Corporation - Class A,5/13/2024,3/31/2024,-0.03,USD
AREN,Arena Group Holdings Inc (The),3/14/2024,12/31/2023,-0.18,USD
AREN,Arena Group Holdings Inc (The),5/8/2024,3/31/2024,-0.45,USD
ARES,Ares Management Corp - Class A,4/26/2024,3/31/2024,0.94,USD
ARESF,ARESF,2/29/2024,12/31/2023,,USD
ARESF,ARESF,5/9/2024,3/31/2024,,USD
ARET,ARET,2/28/2024,12/31/2023,0,USD
ARGO,ARGO,2/26/2024,12/31/2023,0.73,USD
ARGO,ARGO,5/6/2024,3/31/2024,,USD
ARHS,Arhaus Inc Class A,3/7/2024,12/31/2023,0.16,USD
ARHS,Arhaus Inc Class A,5/2/2024,3/31/2024,0.1326,USD
ARHTF,ARHTF,4/16/2024,3/31/2024,,USD
ARI,Apollo Commercial Real Estate Finance Inc,4/24/2024,3/31/2024,0.3,USD
ARIS,Aris Water Solutions Inc - Class A,2/28/2024,12/31/2023,0.22,USD
ARIS,Aris Water Solutions Inc - Class A,5/7/2024,3/31/2024,0.216,USD
ARKO,ARKO Corp - Class A,2/27/2024,12/31/2023,0.06,USD
ARKO,ARKO Corp - Class A,5/6/2024,3/31/2024,-0.065,USD
ARKR,Ark Restaurants Corp,5/13/2024,3/31/2024,,USD
ARL,American Realty Investors Inc,3/21/2024,12/31/2023,,USD
ARL,American Realty Investors Inc,5/9/2024,3/31/2024,,USD
ARLO,Arlo Technologies Inc,2/29/2024,12/31/2023,0.08,USD
ARLO,Arlo Technologies Inc,5/9/2024,3/31/2024,0.0786,USD
ARLP,Alliance Resource Partners LP,4/30/2024,3/31/2024,0.98,USD
ARMK,Aramark,5/7/2024,3/31/2024,0.27,USD
ARMN,Aris Mining Corp,3/12/2024,12/31/2023,,USD
ARMN,Aris Mining Corp,5/8/2024,3/31/2024,,USD
ARMP,Armata Pharmaceuticals Inc,3/14/2024,12/31/2023,-0.35,USD
ARMP,Armata Pharmaceuticals Inc,5/9/2024,3/31/2024,-0.11,USD
ARNC,ARNC,5/2/2024,3/31/2024,,USD
ARNGF,ARNGF,3/6/2024,12/31/2023,-0.001,USD
ARNGF,ARNGF,5/2/2024,3/31/2024,0.0052,USD
AROC,Archrock Inc,4/30/2024,3/31/2024,0.22,USD
AROW,Arrow Financial Corp,4/23/2024,3/31/2024,0.53,USD
ARQ,Arq Inc,3/6/2024,12/31/2023,-0.08,USD
ARQ,Arq Inc,5/7/2024,3/31/2024,,USD
ARQQ,Arqit Quantum Inc,5/15/2024,3/31/2024,,USD
ARQT,Arcutis Biotherapeutics Inc,2/27/2024,12/31/2023,-0.78,USD
ARQT,Arcutis Biotherapeutics Inc,5/7/2024,3/31/2024,-0.97,USD
ARR,ARMOUR Residential REIT Inc,4/24/2024,3/31/2024,0.97,USD
ARREF,ARREF,5/1/2024,3/31/2024,0.02,USD
ARRW,Arrowroot Acquisition Corp - Class A,2/28/2024,12/31/2023,0,USD
ARRY,Array Technologies Inc,2/27/2024,12/31/2023,0.11,USD
ARRY,Array Technologies Inc,5/7/2024,3/31/2024,0.244,USD
ARTH,ARTH,5/20/2024,3/31/2024,,USD
ARTL,Artelo Biosciences Inc,3/29/2024,2/29/2024,-0.56,USD
ARTNA,Artesian Resources Corp - Class A,3/7/2024,12/31/2023,0.31,USD
ARTNA,Artesian Resources Corp - Class A,5/7/2024,3/31/2024,0.43,USD
ARTW,Art`s-way Manufacturing Co. Inc,2/26/2024,11/30/2023,,USD
ARTW,Art`s-way Manufacturing Co. Inc,4/11/2024,2/29/2024,,USD
ARVN,Arvinas Inc,5/3/2024,3/31/2024,-1.51,USD
ARW,Arrow Electronics Inc,5/2/2024,3/31/2024,2.37,USD
ARWR,Arrowhead Pharmaceuticals Inc,4/30/2024,3/31/2024,-0.16,USD
ARYX,ARYX,3/25/2024,12/31/2023,0,USD
ARYX,ARYX,5/16/2024,3/31/2024,0,USD
ASAN,Asana Inc - Class A,3/11/2024,1/31/2024,-0.1,USD
ASAP,Waitr Holdings Inc,4/15/2024,3/31/2024,,USD
ASAPF,ASAPF,4/29/2024,3/31/2024,,USD
ASB,Associated Banc-Corp,4/18/2024,3/31/2024,0.5,USD
ASC,Ardmore Shipping Corp,5/7/2024,3/31/2024,0.77,USD
ASFT,ASFT,4/18/2024,3/31/2024,,USD
ASGN,ASGN Inc,4/24/2024,3/31/2024,1.11,USD
ASH,Ashland Inc,4/30/2024,3/31/2024,1.16,USD
ASHXF,ASHXF,4/1/2024,1/31/2024,,USD
ASIX,AdvanSix Inc,5/3/2024,3/31/2024,-0.33,USD
ASLE,AerSale Corp,3/7/2024,12/31/2023,0.45,USD
ASLE,AerSale Corp,5/7/2024,3/31/2024,0.19,USD
ASM,Avino Silver & Gold Mines Ltd,3/26/2024,12/31/2023,0.01,USD
ASM,Avino Silver & Gold Mines Ltd,5/8/2024,3/31/2024,0.01,USD
ASMB,Assembly Biosciences Inc,3/20/2024,12/31/2023,-2.88,USD
ASMB,Assembly Biosciences Inc,5/2/2024,3/31/2024,-0.27,USD
ASO,Academy Sports and Outdoors Inc,3/14/2024,1/31/2024,2.28,USD
ASPN,Aspen Aerogels Inc,5/1/2024,3/31/2024,-0.11,USD
ASPS,Altisource Portfolio Solutions S.A.,3/28/2024,12/31/2023,-0.42,USD
ASPS,Altisource Portfolio Solutions S.A.,4/25/2024,3/31/2024,-0.34,USD
ASPU,ASPU,3/13/2024,1/31/2024,-0.09,USD
ASPU,ASPU,5/14/2024,4/30/2024,-0.065,USD
ASRE,ASRE,4/17/2024,2/29/2024,,USD
ASRT,Assertio Holdings Inc,3/6/2024,12/31/2023,-0.02,USD
ASRT,Assertio Holdings Inc,5/7/2024,3/31/2024,0.01,USD
ASRV,Ameriserv Financial Inc,4/16/2024,3/31/2024,,USD
ASTC,Astrotech Corp,5/9/2024,3/31/2024,,USD
ASTE,Astec Industries Inc,2/28/2024,12/31/2023,0.66,USD
ASTE,Astec Industries Inc,5/1/2024,3/31/2024,0.9002,USD
ASTI,Ascent Solar Technologies Inc,3/4/2024,12/31/2023,,USD
ASTI,Ascent Solar Technologies Inc,5/13/2024,3/31/2024,,USD
ASTR,Astra Space Inc - Class A,3/28/2024,12/31/2023,,USD
ASTR,Astra Space Inc - Class A,5/13/2024,3/31/2024,,USD
ASTS,AST SpaceMobile Inc - Class A,3/29/2024,12/31/2023,-0.21,USD
ASTS,AST SpaceMobile Inc - Class A,5/13/2024,3/31/2024,-0.2,USD
ASUR,Asure Software Inc,2/26/2024,12/31/2023,0.05,USD
ASUR,Asure Software Inc,5/6/2024,3/31/2024,0.2167,USD
ASXC,Asensus Surgical Inc,2/29/2024,12/31/2023,-0.08,USD
ASXC,Asensus Surgical Inc,5/9/2024,3/31/2024,-0.06,USD
ASYS,Amtech Systems Inc,5/8/2024,3/31/2024,-0.13,USD
ATAI,ATAI Life Sciences N.V.,3/19/2024,12/31/2023,-0.16,USD
ATAI,ATAI Life Sciences N.V.,5/7/2024,3/31/2024,-0.17,USD
ATAO,ATAO,5/10/2024,3/31/2024,,USD
ATBHF,ATBHF,2/28/2024,12/31/2023,,USD
ATCMF,ATCMF,4/16/2024,3/31/2024,0.005,USD
ATCV,ATCV,5/14/2024,3/31/2024,0,USD
ATEC,Alphatec Holdings Inc,5/2/2024,3/31/2024,-0.0667,USD
ATEN,A10 Networks Inc,5/2/2024,3/31/2024,0.15,USD
ATER,Aterian Inc,5/7/2024,3/31/2024,-0.115,USD
ATGE,Adtalem Global Education Inc,4/30/2024,3/31/2024,1.16,USD
ATGN,ATGN,2/22/2024,12/31/2023,,USD
ATGN,ATGN,5/2/2024,3/31/2024,,USD
ATHA,Athira Pharma Inc,3/21/2024,12/31/2023,-0.96,USD
ATHA,Athira Pharma Inc,5/9/2024,3/31/2024,-0.86,USD
ATHX,ATHX,3/29/2024,12/31/2023,-0.2,USD
ATHX,ATHX,5/16/2024,3/31/2024,-0.2,USD
ATHXQ,ATHXQ,3/29/2024,12/31/2023,-0.2,USD
ATHXQ,ATHXQ,5/16/2024,3/31/2024,-0.2,USD
ATI,ATI Inc,5/2/2024,3/31/2024,0.41,USD
ATIF,ATIF Holdings Ltd,3/4/2024,1/31/2024,,USD
ATIP,ATI Physical Therapy Inc - Class A,2/26/2024,12/31/2023,-3.74,USD
ATIP,ATI Physical Therapy Inc - Class A,5/6/2024,3/31/2024,,USD
ATKR,Atkore Inc,5/7/2024,3/31/2024,3.67,USD
ATLC,Atlanticus Holdings Corp,3/12/2024,12/31/2023,0.96,USD
ATLC,Atlanticus Holdings Corp,5/7/2024,3/31/2024,1.29,USD
