symbol,name,reportDate,fiscalDateEnding,estimate,currency
CZNC,Citizens & Northern Corp,2024-04-18,2024-03-31,0.34,USD
CZR,Caesars Entertainment Inc,2024-04-30,2024-03-31,0.21,USD
CZWI,Citizens Community Bancorp Inc MD,2024-04-23,2024-03-31,0.24,USD
D,Dominion Energy Inc,2024-02-22,2023-12-31,0.38,USD
D,Dominion Energy Inc,2024-05-03,2024-03-31,0.9925,USD
DAC,Danaos Corporation,2024-05-13,2024-03-31,7.69,USD
DADA,Dada Nexus Ltd,2024-03-06,2023-12-31,0.09,CNY
DADA,Dada Nexus Ltd,2024-05-08,2024-03-31,0.1734,CNY
DAIO,Data io Corp,2024-02-22,2023-12-31,0.03,USD
DAIO,Data io Corp,2024-04-25,2024-03-31,-0.005,USD
DAKT,Daktronics Inc,2024-03-06,2024-02-29,0.17,USD
DAL,Delta Air Lines Inc,2024-04-11,2024-03-31,0.38,USD
DALN,DallasNews Corporation - Class A,2024-03-07,2023-12-31,,USD
DALN,DallasNews Corporation - Class A,2024-04-22,2024-03-31,,USD
DALXF,DALXF,2024-03-03,2023-12-31,,CAD
DAN,Dana Inc,2024-04-26,2024-03-31,0.308,USD
DANOY,DANOY,2024-02-22,2023-12-31,0,EUR
DAO,Youdao Inc,2024-02-29,2023-12-31,0.04,CNY
DAR,Darling Ingredients Inc,2024-02-27,2023-12-31,0.66,USD
DAR,Darling Ingredients Inc,2024-05-07,2024-03-31,1.07,USD
DARE,Dare Bioscience Inc,2024-03-28,2023-12-31,-0.07,USD
DARE,Dare Bioscience Inc,2024-05-09,2024-03-31,-0.082,USD
DASH,DoorDash Inc - Class A,2024-05-02,2024-03-31,-0.07,USD
DASTY,DASTY,2024-04-25,2024-03-31,0.3182,EUR
DAVA,Endava plc,2024-02-29,2023-12-31,0.37,GBP
DAVA,Endava plc,2024-05-20,2024-03-31,0.4018,GBP
DAVE,Dave Inc - Class A,2024-03-07,2023-12-31,,USD
DAVE,Dave Inc - Class A,2024-05-07,2024-03-31,,USD
DAWN,Day One Biopharmaceuticals Inc,2024-03-04,2023-12-31,-0.5744,USD
DAWN,Day One Biopharmaceuticals Inc,2024-05-09,2024-03-31,-0.5938,USD
DAY,Ceridian HCM Holding Inc,2024-05-01,2024-03-31,0.42,USD
DB,Deutsche Bank AG,2024-04-25,2024-03-31,0.7508,EUR
DBCCF,DBCCF,2024-04-22,2024-03-31,,USD
DBD,DBD,2024-04-22,2024-03-31,0.9623,USD
DBDQQ,DBDQQ,2024-05-01,2024-03-31,,USD
DBD_OLD,DBD_OLD,2024-05-01,2024-03-31,,USD
DBGI,Digital Brands Group Inc,2024-04-17,2024-03-31,,USD
DBI,Designer Brands Inc - Class A,2024-03-14,2024-01-31,-0.54,USD
DBIN,DBIN,2024-03-18,2023-12-31,,USD
DBIN,DBIN,2024-05-06,2024-03-31,,USD
DBOEY,DBOEY,2024-04-23,2024-03-31,0.2814,EUR
DBRG,DigitalBridge Group Inc - Class A,2024-05-01,2024-03-31,-0.088,USD
DBSDY,DBSDY,2024-05-02,2024-03-31,2.98,SGD
DBTX,DBTX,2024-03-12,2023-12-31,,USD
DBTX,DBTX,2024-05-13,2024-03-31,,USD
DBVT,DBV Technologies,2024-03-06,2023-12-31,-0.23,EUR
DBVT,DBV Technologies,2024-05-02,2024-03-31,-0.185,EUR
DBX,Dropbox Inc - Class A,2024-05-02,2024-03-31,0.5,USD
DCBO,Docebo Inc,2024-02-23,2023-12-31,0.08,USD
DCBO,Docebo Inc,2024-05-09,2024-03-31,0.1354,USD
DCFC,Tritium DCFC Ltd,2024-03-07,2023-12-31,-0.1,USD
DCGO,DocGo Inc,2024-02-28,2023-12-31,0.1,USD
DCGO,DocGo Inc,2024-05-06,2024-03-31,0.0878,USD
DCHRF,DCHRF,2024-05-02,2024-03-31,,USD
DCI,Donaldson Co. Inc,2024-02-28,2024-01-31,0.74,USD
DCMDF,DCMDF,2024-03-19,2023-12-31,,USD
DCMDF,DCMDF,2024-05-08,2024-03-31,,USD
DCO,Ducommun Inc,2024-05-02,2024-03-31,0.64,USD
DCOM,Dime Community Bancshares Inc,2024-04-26,2024-03-31,0.42,USD
DCP,DCP,2024-05-01,2024-03-31,,USD
DCPH,Deciphera Pharmaceuticals Inc,2024-05-01,2024-03-31,-0.55,USD
DCSX,Direct Communication Solutions Inc,2024-04-23,2024-03-31,,USD
DCTH,Delcath Systems Inc,2024-03-25,2023-12-31,-0.51,USD
DCTH,Delcath Systems Inc,2024-05-10,2024-03-31,-0.4547,USD
DD,DuPont de Nemours Inc,2024-04-30,2024-03-31,0.65,USD
DDD,3D Systems Corp,2024-02-27,2023-12-31,-0.01,USD
DDD,3D Systems Corp,2024-05-06,2024-03-31,-0.032,USD
DDDX,DDDX,2024-03-22,2024-01-31,,USD
DDEJF,DDEJF,2024-03-26,2023-12-31,,CAD
DDEJF,DDEJF,2024-05-08,2024-03-31,,CAD
DDHRD,DDHRD,2024-04-29,2024-03-31,,CAD
DDHRF,DDHRF,2024-04-29,2024-03-31,,CAD
DDI,DoubleDown Interactive Co Ltd,2024-05-08,2024-03-31,8.79,KRW
DDOG,Datadog Inc - Class A,2024-05-02,2024-03-31,0.35,USD
DDS,Dillard`s Inc - Class A,2024-05-09,2024-04-30,7.77,USD
DE,Deere & Company,2024-05-17,2024-04-30,7.43,USD
DEA,Easterly Government Properties Inc,2024-02-27,2023-12-31,0.06,USD
DEA,Easterly Government Properties Inc,2024-04-30,2024-03-31,0.06,USD
DEC,,2024-03-19,2023-12-31,0,USD
DECN,DECN,2024-02-28,2023-12-31,0,USD
DECN,DECN,2024-05-15,2024-03-31,0,USD
DEDVF,DEDVF,2024-03-21,2023-12-31,,USD
DEDVF,DEDVF,2024-05-08,2024-03-31,,USD
DEER,DEER,2024-02-28,2023-12-31,0,USD
DEI,Douglas Emmett Inc,2024-04-30,2024-03-31,-0.21,USD
DELL,Dell Technologies Inc - Class C,2024-02-27,2024-01-31,1.73,USD
DEN,DEN,2024-02-22,2023-12-31,1.57,USD
DENN,Denny`s Corp,2024-04-30,2024-03-31,0.14,USD
DERM,Journey Medical Corp,2024-03-19,2023-12-31,-0.08,USD
DERM,Journey Medical Corp,2024-05-20,2024-03-31,-0.19,USD
DESP,Despegar.com Corp,2024-03-14,2023-12-31,0.15,USD
DESP,Despegar.com Corp,2024-05-16,2024-03-31,0.01,USD
DFCO,DFCO,2024-05-14,2024-03-31,,USD
DFFN,DFFN,2024-03-22,2023-12-31,,USD
DFFN,DFFN,2024-05-13,2024-03-31,,USD
DFH,Dream Finders Homes Inc - Class A,2024-02-29,2023-12-31,0.71,USD
DFH,Dream Finders Homes Inc - Class A,2024-05-02,2024-03-31,0.54,USD
DFIFF,DFIFF,2024-04-07,2024-03-31,,USD
DFIN,Donnelley Financial Solutions Inc,2024-05-01,2024-03-31,0.71,USD
DFS,Discover Financial Services,2024-04-17,2024-03-31,3.08,USD
DFYFF,DFYFF,2024-05-10,2024-03-31,,USD
DG,Dollar General Corp,2024-03-14,2024-01-31,1.74,USD
DGHI,Digihost Technology Inc,2024-03-29,2023-12-31,,USD
DGHI,Digihost Technology Inc,2024-05-14,2024-03-31,,USD
DGICA,Donegal Group Inc - Class A,2024-02-22,2023-12-31,0.19,USD
DGICA,Donegal Group Inc - Class A,2024-04-25,2024-03-31,0.39,USD
DGICB,Donegal Group Inc - Class B,2024-02-22,2023-12-31,0.1817,USD
DGICB,Donegal Group Inc - Class B,2024-04-25,2024-03-31,0.31,USD
DGII,Digi International Inc,2024-05-02,2024-03-31,0.47,USD
DGLY,Digital Ally Inc (New),2024-04-01,2024-03-31,,USD
DGTHF,DGTHF,2024-05-15,2024-02-29,,USD
DGX,Quest Diagnostics Inc,2024-04-25,2024-03-31,1.85,USD
DH,Definitive Healthcare Corp - Class A,2024-02-28,2023-12-31,0.08,USD
DH,Definitive Healthcare Corp - Class A,2024-05-02,2024-03-31,0.0693,USD
DHBUF,DHBUF,2024-05-21,2024-03-31,,USD
DHC,Diversified Healthcare Trust,2024-02-26,2023-12-31,-0.19,USD
DHC,Diversified Healthcare Trust,2024-05-06,2024-03-31,-0.23,USD
DHI,D.R. Horton Inc,2024-04-18,2024-03-31,3.06,USD
DHIL,Diamond Hill Investment Group Inc - Class A,2024-02-29,2023-12-31,,USD
DHIL,Diamond Hill Investment Group Inc - Class A,2024-05-08,2024-03-31,,USD
DHLGY,DHLGY,2024-03-06,2023-12-31,0.932,EUR
DHLGY,DHLGY,2024-05-07,2024-03-31,0.7611,EUR
DHR,Danaher Corp,2024-04-23,2024-03-31,1.59,USD
DHT,DHT Holdings Inc,2024-05-01,2024-03-31,0.33,USD
DHTRF,DHTRF,2024-02-28,2023-12-31,,USD
DHTRF,DHTRF,2024-05-09,2024-03-31,,USD
DHX,DHI Group Inc,2024-05-08,2024-03-31,0.02,USD
DIBS,1stdibs.com Inc,2024-02-28,2023-12-31,-0.09,USD
DIBS,1stdibs.com Inc,2024-05-01,2024-03-31,-0.1035,USD
DICE,DICE,2024-03-14,2023-12-31,,USD
DICE,DICE,2024-05-10,2024-03-31,,USD
DIIBF,DIIBF,2024-03-12,2023-12-31,-0.07,USD
DIIBF,DIIBF,2024-05-13,2024-03-31,,USD
DIMC,DIMC,2024-03-24,2023-12-31,,USD
DIMC,DIMC,2024-04-08,2024-03-31,,USD
DIN,Dine Brands Global Inc,2024-02-28,2023-12-31,1.16,USD
DIN,Dine Brands Global Inc,2024-05-01,2024-03-31,1.64,USD
DINO,HF Sinclair Corp,2024-05-06,2024-03-31,1.21,USD
DIOD,Diodes Inc,2024-05-07,2024-03-31,0.3,USD
DIS,Walt Disney Co (The),2024-05-08,2024-03-31,0.98,USD
DISH,Dish Network Corp - Class A,2024-05-06,2024-03-31,-0.1828,USD
DIT,Amcon Distributing Company,2024-04-16,2024-03-31,,USD
DJCO,Daily Journal Corporation,2024-05-13,2024-03-31,,USD
DK,Delek US Holdings Inc,2024-02-27,2023-12-31,-1.27,USD
DK,Delek US Holdings Inc,2024-05-06,2024-03-31,0.1612,USD
DKILY,DKILY,2024-05-07,2024-03-31,0.1373,JPY
DKL,Delek Logistics Partners LP,2024-02-26,2023-12-31,0.89,USD
DKL,Delek Logistics Partners LP,2024-05-06,2024-03-31,0.9195,USD
DKLRF,DKLRF,2024-05-02,2024-03-31,,CAD
DKNG,DraftKings Inc - Class A,2024-05-02,2024-03-31,-0.29,USD
DKS,Dicks Sporting Goods Inc,2024-03-14,2024-01-31,3.33,USD
DKS,Dicks Sporting Goods Inc,2024-05-21,2024-04-30,3.05,USD
DLA,Delta Apparel Inc,2024-05-02,2024-03-31,-0.98,USD
DLAKY,DLAKY,2024-03-07,2023-12-31,0.1499,EUR
DLAKY,DLAKY,2024-04-30,2024-03-31,-0.054,EUR
DLB,Dolby Laboratories Inc - Class A,2024-05-02,2024-03-31,1.2,USD
DLHC,DLH Holdings Corp,2024-05-01,2024-03-31,0.13,USD
DLHTF,DLHTF,2024-03-18,2023-12-31,,CAD
DLMAF,DLMAF,2024-03-27,2024-01-31,,CAD
DLNG,Dynagas LNG Partners LP,2024-03-15,2023-12-31,0.3,USD
DLO,DLocal Ltd Class A,2024-03-11,2023-12-31,0.1521,USD
DLO,DLocal Ltd Class A,2024-04-02,2024-03-31,0.166,USD
DLPN,Dolphin Entertainment Inc,2024-03-28,2023-12-31,,USD
DLPN,Dolphin Entertainment Inc,2024-05-13,2024-03-31,0.21,USD
DLPX,DLPX,2024-05-09,2024-03-31,0,USD
DLR,Digital Realty Trust Inc,2024-04-25,2024-03-31,0.24,USD
DLTH,Duluth Holdings Inc - Class B,2024-03-07,2024-01-31,0.27,USD
DLTNF,DLTNF,2024-03-29,2023-12-31,,USD
DLTNF,DLTNF,2024-05-13,2024-03-31,,USD
DLTR,Dollar Tree Inc,2024-02-28,2024-01-31,2.65,USD
DLX,Deluxe Corp,2024-05-02,2024-03-31,0.73,USD
DM,Desktop Metal Inc - Class A,2024-02-28,2023-12-31,-0.04,USD
DM,Desktop Metal Inc - Class A,2024-05-08,2024-03-31,-0.05,USD
DMAC,DiaMedica Therapeutics Inc,2024-03-26,2023-12-31,-0.14,USD
DMAC,DiaMedica Therapeutics Inc,2024-05-13,2024-03-31,-0.15,USD
DMK,DMK,2024-03-14,2023-12-31,,USD
DMK,DMK,2024-05-13,2024-03-31,,USD
DMKPQ,DMKPQ,2024-03-14,2023-12-31,,USD
DMKPQ,DMKPQ,2024-05-13,2024-03-31,,USD
DMLP,Dorchester Minerals LP,2024-02-28,2023-12-31,,USD
DMLP,Dorchester Minerals LP,2024-05-02,2024-03-31,,USD
DMRC,Digimarc Corporation,2024-02-28,2023-12-31,-0.32,USD
DMRC,Digimarc Corporation,2024-05-08,2024-03-31,-0.555,USD
DMS,DMS,2024-03-29,2023-12-31,,USD
DMS,DMS,2024-05-13,2024-03-31,,USD
DMSL,DMSL,2024-03-29,2023-12-31,-1.95,USD
DMSL,DMSL,2024-05-13,2024-03-31,,USD
DMTK,DermTech Inc,2024-02-29,2023-12-31,-0.56,USD
DMTK,DermTech Inc,2024-05-02,2024-03-31,-0.5744,USD
DNA,Ginkgo Bioworks Holdings Inc - Class A,2024-03-01,2023-12-31,-0.1,USD
DNA,Ginkgo Bioworks Holdings Inc - Class A,2024-05-13,2024-03-31,-0.082,USD
DNB,Dun & Bradstreet Holdings Inc,2024-05-02,2024-03-31,0.2,USD
DNBBY,DNBBY,2024-04-23,2024-03-31,0.5819,NOK
DNDDF,DNDDF,2024-03-26,2023-12-31,,CAD
DNDDF,DNDDF,2024-05-06,2024-03-31,,CAD
DNGDF,DNGDF,2024-03-28,2023-12-31,0.07,USD
DNGDF,DNGDF,2024-05-10,2024-03-31,0.1,USD
DNKEY,DNKEY,2024-05-03,2024-03-31,0.4846,DKK
DNLI,Denali Therapeutics Inc,2024-02-26,2023-12-31,-0.8,USD
DNLI,Denali Therapeutics Inc,2024-05-06,2024-03-31,-0.7951,USD
DNMR,Danimer Scientific Inc - Class A,2024-03-26,2023-12-31,-0.38,USD
DNMR,Danimer Scientific Inc - Class A,2024-05-08,2024-03-31,-0.2567,USD
DNN,Denison Mines Corp,2024-03-07,2023-12-31,-0.01,CAD
DNN,Denison Mines Corp,2024-05-08,2024-03-31,-0.0074,CAD
DNNGY,DNNGY,2024-04-25,2024-03-31,0.4126,DKK
DNOW,NOW Inc,2024-05-02,2024-03-31,0.24,USD
DNPLY,DNPLY,2024-05-10,2024-03-31,0,JPY
DNRSF,DNRSF,2024-04-19,2024-03-31,,USD
DNTCF,DNTCF,2024-02-26,2023-12-31,,USD
DNTCF,DNTCF,2024-05-06,2024-03-31,,USD
DNTH,Dianthus Therapeutics Inc,2024-03-21,2023-12-31,-1.01,USD
DNTH,Dianthus Therapeutics Inc,2024-05-13,2024-03-31,,USD
DNUT,Krispy Kreme Inc,2024-05-11,2024-03-31,0.07,USD
DNZOY,DNZOY,2024-04-26,2024-03-31,0.7221,JPY
DO,Diamond Offshore Drilling Inc,2024-02-27,2023-12-31,0.12,USD
DO,Diamond Offshore Drilling Inc,2024-05-06,2024-03-31,0.1965,USD
DOC,Physicians Realty Trust,2024-02-22,2023-12-31,0.05,USD
DOC,Physicians Realty Trust,2024-05-02,2024-03-31,0.0567,USD
DOCN,DigitalOcean Holdings Inc,2024-05-07,2024-03-31,0.3713,USD
DOCRF,DOCRF,2024-04-22,2024-03-31,,USD
DOCS,Doximity Inc - Class A,2024-05-16,2024-03-31,0.19,USD
DOCU,DocuSign Inc,2024-03-07,2024-01-31,0.64,USD
DOGZ,Dogness (International) Corp - Class A,2024-05-21,2024-03-31,,USD
DOLE,Dole plc,2024-02-29,2023-12-31,0.07,USD
DOLE,Dole plc,2024-05-21,2024-03-31,0.3825,USD
DOMA,Doma Holdings Inc - New,2024-03-12,2023-12-31,-1.08,USD
DOMA,Doma Holdings Inc - New,2024-05-07,2024-03-31,,USD
DOMH,Dominari Holdings Inc,2024-03-29,2023-12-31,,USD
DOMH,Dominari Holdings Inc,2024-05-09,2024-03-31,,USD
DOMO,Domo Inc - Class B,2024-03-04,2024-01-31,-0.05,USD
DOOO,BRP Inc,2024-03-21,2024-01-31,1.95,CAD
DOOR,Masonite International Corp,2024-05-06,2024-03-31,1.89,USD
DORM,Dorman Products Inc,2024-02-26,2023-12-31,1.41,USD
DORM,Dorman Products Inc,2024-04-30,2024-03-31,0.9704,USD
DOUG,Douglas Elliman Inc,2024-05-07,2024-03-31,-0.05,USD
DOV,Dover Corp,2024-04-24,2024-03-31,1.94,USD
DOW,Dow Inc,2024-04-25,2024-03-31,0.44,USD
DOX,Amdocs Ltd,2024-05-08,2024-03-31,1.57,USD
DOYU,DouYu International Holdings Ltd,2024-03-18,2023-12-31,-0.02,CNY
DOYU,DouYu International Holdings Ltd,2024-05-16,2024-03-31,0.08,CNY
DPLS,DPLS,2024-05-06,2024-03-31,,USD
DPMLF,DPMLF,2024-05-01,2024-03-31,0.215,USD
DPRO,Draganfly Inc,2024-03-25,2023-12-31,,CAD
DPRO,Draganfly Inc,2024-05-07,2024-03-31,-0.092,CAD
DPSI,DecisionPoint Systems Inc,2024-03-27,2023-12-31,0.06,USD
DPSI,DecisionPoint Systems Inc,2024-05-13,2024-03-31,0.03,USD
DPXCF,DPXCF,2024-05-02,2024-03-31,,CAD
DPZ,Dominos Pizza Inc,2024-02-26,2023-12-31,4.38,USD
DPZ,Dominos Pizza Inc,2024-04-25,2024-03-31,3.4,USD
DQ,Daqo New Energy Corp,2024-02-28,2023-12-31,0.84,USD
DQ,Daqo New Energy Corp,2024-04-25,2024-03-31,1.53,USD
DQWS,DQWS,2024-03-31,2023-12-31,,USD
DQWS,DQWS,2024-05-13,2024-03-31,,USD
DRCMF,DRCMF,2024-04-19,2024-03-31,,USD
DRCT,Direct Digital Holdings Inc Class A,2024-03-26,2023-12-31,0.2633,USD
DRCT,Direct Digital Holdings Inc Class A,2024-05-09,2024-03-31,0.0233,USD
DRD,DRDGold Ltd,2024-04-25,2024-03-31,0,USD
DREM,DREM,2024-04-17,2024-03-31,,USD
DRETF,DRETF,2024-05-02,2024-03-31,,USD
DREUF,DREUF,2024-04-30,2024-03-31,,USD
DRH,Diamondrock Hospitality Company,2024-02-22,2023-12-31,0.04,USD
DRH,Diamondrock Hospitality Company,2024-05-02,2024-03-31,0.04,USD
DRI,Darden Restaurants Inc,2024-03-21,2024-02-29,2.64,USD
DRIO,DarioHealth Corp,2024-03-07,2023-12-31,-0.56,USD
DRIO,DarioHealth Corp,2024-05-09,2024-03-31,-0.43,USD
DRMA,Dermata Therapeutics Inc,2024-05-16,2024-03-31,,USD
DROP,DROP,2024-02-28,2023-12-31,0,USD
DROP,DROP,2024-05-06,2024-03-31,0,USD
DROR,DROR,2024-03-25,2023-12-31,,USD
DROR,DROR,2024-05-10,2024-03-31,,USD
DRQ,Dril-Quip Inc,2024-02-26,2023-12-31,0.18,USD
DRQ,Dril-Quip Inc,2024-05-06,2024-03-31,0.1421,USD
DRRSF,DRRSF,2024-04-22,2024-03-31,,CAD
DRRX,Durect Corp,2024-03-05,2023-12-31,-0.33,USD
DRRX,Durect Corp,2024-05-06,2024-03-31,,USD
DRS,Leonardo DRS Inc,2024-02-27,2023-12-31,0.29,USD
DRS,Leonardo DRS Inc,2024-05-02,2024-03-31,0.12,USD
DRTS,Alpha Tau Medical Ltd,2024-03-25,2023-12-31,-0.1179,USD
DRTS,Alpha Tau Medical Ltd,2024-05-22,2024-03-31,-0.1333,USD
DRTT,DRTT,2024-05-07,2024-03-31,,USD
DRUNF,DRUNF,2024-05-07,2024-03-31,,CAD
DRVN,Driven Brands Holdings Inc,2024-02-22,2023-12-31,0.19,USD
DRVN,Driven Brands Holdings Inc,2024-05-01,2024-03-31,0.2445,USD
DSAIF,DSAIF,2024-02-27,2023-12-31,,USD
DSDVY,DSDVY,2024-04-24,2024-03-31,0.9194,DKK
DSEEY,DSEEY,2024-04-25,2024-03-31,0,JPY
DSEY,DSEY,2024-03-15,2023-12-31,,USD
DSEY,DSEY,2024-05-02,2024-03-31,,USD
DSGN,Design Therapeutics Inc,2024-03-12,2023-12-31,-0.31,USD
DSGN,Design Therapeutics Inc,2024-05-07,2024-03-31,-0.48,USD
DSGR,Distribution Solutions Group Inc,2024-03-07,2023-12-31,0.14,USD
DSGR,Distribution Solutions Group Inc,2024-05-02,2024-03-31,0.245,USD
DSGT,DSGT,2024-04-15,2024-03-31,,USD
DSGX,Descartes Systems Group Inc,2024-03-06,2024-01-31,0.3583,USD
DSHK,DSHK,2024-04-26,2024-03-31,,USD
DSKE,Daseke Inc,2024-05-07,2024-03-31,,USD
DSNY,DSNY,2024-04-15,2024-02-29,,USD
DSP,Viant Technology Inc - Class A,2024-03-04,2023-12-31,-0.03,USD
DSP,Viant Technology Inc - Class A,2024-05-06,2024-03-31,-0.1469,USD
DSS,DSS Inc,2024-03-29,2023-12-31,-0.01,USD
DSS,DSS Inc,2024-05-13,2024-03-31,,USD
DSVSF,DSVSF,2024-03-29,2023-12-31,,CAD
DSVSF,DSVSF,2024-05-06,2024-03-31,,CAD
DSX,Diana Shipping Inc,2024-02-23,2023-12-31,0.04,USD
DT,Dynatrace Inc,2024-05-15,2024-03-31,0.27,USD
DTC,Solo Brands Inc - Class A,2024-03-09,2023-12-31,0.17,USD
DTC,Solo Brands Inc - Class A,2024-05-04,2024-03-31,0.1421,USD
DTE,DTE Energy Company,2024-04-25,2024-03-31,2.07,USD
DTEAF,DTEAF,2024-04-26,2024-01-31,,CAD
DTEGY,DTEGY,2024-02-23,2023-12-31,0.4409,EUR
DTEGY,DTEGY,2024-05-16,2024-03-31,0,EUR
DTGI,DTGI,2024-03-15,2024-01-31,,USD
DTIL,Precision Biosciences Inc,2024-03-07,2023-12-31,-1.4,USD
DTIL,Precision Biosciences Inc,2024-05-07,2024-03-31,-0.11,USD
DTLIF,DTLIF,2024-04-04,2024-01-31,,USD
DTM,DT Midstream Inc,2024-05-01,2024-03-31,0.9209,USD
DTMXF,DTMXF,2024-04-29,2024-03-31,,USD
DTNOF,DTNOF,2024-05-08,2024-03-31,0.0336,USD
DTRK,DTRK,2024-05-08,2024-03-31,0,USD
DTSRF,DTSRF,2024-03-29,2023-12-31,,CAD
DTSRF,DTSRF,2024-05-09,2024-03-31,,CAD
DTST,Data Storage Corp,2024-03-29,2023-12-31,0.03,USD
DTST,Data Storage Corp,2024-05-13,2024-03-31,0.06,USD
DTWOF,DTWOF,2024-03-30,2023-12-31,,USD
DTWOF,DTWOF,2024-03-30,2024-02-29,,USD
DUK,Duke Energy Corp,2024-05-07,2024-03-31,1.27,USD
DUNE,DUNE,2024-04-08,2024-03-31,,USD
DUOL,Duolingo Inc - Class A,2024-02-28,2023-12-31,0.17,USD
DUOL,Duolingo Inc - Class A,2024-05-07,2024-03-31,0.1013,USD
DUOT,Duos Technologies Group Inc,2024-03-28,2023-12-31,-0.25,USD
DUOT,Duos Technologies Group Inc,2024-05-13,2024-03-31,-0.23,USD
DUUO,DUUO,2024-05-10,2024-03-31,,USD
DV,DoubleVerify Holdings Inc,2024-02-28,2023-12-31,0.14,USD
DV,DoubleVerify Holdings Inc,2024-05-08,2024-03-31,0.1374,USD
DVA,DaVita Inc,2024-05-06,2024-03-31,1.95,USD
DVAX,Dynavax Technologies Corp,2024-02-22,2023-12-31,-0.01,USD
DVAX,Dynavax Technologies Corp,2024-04-30,2024-03-31,-0.0231,USD
DVHGF,DVHGF,2024-03-27,2024-01-31,,USD
DVLP,DVLP,2024-04-17,2024-03-31,,USD
DVN,Devon Energy Corp,2024-05-06,2024-03-31,1.4,USD
DVSPF,DVSPF,2024-02-24,2023-12-31,,USD
DWAHY,DWAHY,2024-05-10,2024-03-31,0.557,JPY
DWAY,DWAY,2024-03-06,2023-12-31,0,USD
DWAY,DWAY,2024-05-14,2024-03-31,0,USD
DWSN,Dawson Geophysical Company,2024-03-11,2023-12-31,,USD
DWSN,Dawson Geophysical Company,2024-05-13,2024-03-31,,USD
DWWEF,DWWEF,2024-02-26,2023-12-31,,CAD
DX,Dynex Capital Inc,2024-04-22,2024-03-31,-0.19,USD
DXC,DXC Technology Company,2024-05-16,2024-03-31,0.83,USD
DXCM,Dexcom Inc,2024-04-25,2024-03-31,0.27,USD
DXIEF,DXIEF,2024-04-12,2024-03-31,,CAD
DXLG,Destination XL Group Inc,2024-03-21,2024-01-31,0.06,USD
DXPE,DXP Enterprises Inc,2024-03-07,2023-12-31,0.36,USD
DXPE,DXP Enterprises Inc,2024-04-12,2024-03-31,1.05,USD
DXR,Daxor Corp,2024-03-01,2023-12-31,,USD
DXR,Daxor Corp,2024-05-14,2024-03-31,0,USD
DXYN,Dixie Group Inc,2024-02-29,2023-12-31,,USD
DXYN,Dixie Group Inc,2024-05-02,2024-03-31,,USD
DY,Dycom Industries Inc,2024-02-28,2024-01-31,0.94,USD
DY,Dycom Industries Inc,2024-05-22,2024-04-30,1.43,USD
DYAI,Dyadic International Inc DE,2024-03-27,2023-12-31,-0.06,USD
DYAI,Dyadic International Inc DE,2024-05-08,2024-03-31,,USD
DYFSF,DYFSF,2024-05-10,2024-03-31,,USD
DYLLF,DYLLF,2024-03-08,2023-12-31,-0.0049,AUD
DYN,Dyne Therapeutics Inc,2024-02-29,2023-12-31,-0.9,USD
DYN,Dyne Therapeutics Inc,2024-05-09,2024-03-31,-0.71,USD
DYNDF,DYNDF,2024-05-08,2024-03-31,,CAD
DYNT,Dynatronics Corp,2024-05-09,2024-03-31,-0.26,USD
DYSL,DYSL,2024-05-14,2024-03-31,0,USD
DZSI,DZS Inc,2024-05-06,2024-03-31,0.1625,USD
E,Eni Spa,2024-04-23,2024-03-31,1.17,EUR
EA,Electronic Arts Inc,2024-05-07,2024-03-31,1.54,USD
EACO,EACO,2024-03-27,2024-02-29,,USD
EACTF,EACTF,2024-04-25,2024-03-31,,CAD
EADSY,EADSY,2024-05-01,2024-03-31,0.3223,EUR
EAF,GrafTech International Ltd,2024-04-26,2024-03-31,-0.12,USD
EAGRF,EAGRF,2024-03-29,2023-12-31,,USD
EAGRF,EAGRF,2024-05-09,2024-03-31,,USD
EAR,Eargo Inc,2024-03-21,2023-12-31,,USD
EAR,Eargo Inc,2024-05-09,2024-03-31,,USD
EARN,Ellington Residential Mortgage REIT,2024-03-06,2023-12-31,0.23,USD
EARN,Ellington Residential Mortgage REIT,2024-04-29,2024-03-31,0.2311,USD
EAST,Eastside Distilling Inc,2024-03-29,2023-12-31,-0.9,USD
EAST,Eastside Distilling Inc,2024-05-10,2024-03-31,,USD
EAT,Brinker International Inc,2024-04-30,2024-03-31,1.13,USD
EAXR,EAXR,2024-05-10,2024-03-31,,USD
EB,Eventbrite Inc - Class A,2024-02-27,2023-12-31,-0.05,USD
EB,Eventbrite Inc - Class A,2024-05-07,2024-03-31,-0.022,USD
EBAY,EBay Inc,2024-02-27,2023-12-31,0.95,USD
EBAY,EBay Inc,2024-04-24,2024-03-31,1.12,USD
EBC,Eastern Bankshares Inc,2024-04-25,2024-03-31,0.2,USD
EBCOY,EBCOY,2024-05-14,2024-03-31,0,JPY
EBF,Ennis Inc,2024-04-22,2024-02-29,0.39,USD
EBIX,EBIX,2024-03-13,2023-12-31,-0.06,USD
EBIX,EBIX,2024-05-08,2024-03-31,0.41,USD
EBIXQ,EBIXQ,2024-03-13,2023-12-31,-0.06,USD
EBIXQ,EBIXQ,2024-05-08,2024-03-31,0.41,USD
EBKDY,EBKDY,2024-02-29,2023-12-31,0.8116,EUR
EBKDY,EBKDY,2024-04-30,2024-03-31,0.8341,EUR
EBMT,Eagle Bancorp Montana Inc,2024-04-23,2024-03-31,0.29,USD
